date,benchmark_hs300,global_60_40,classic_all_weather,dynamic_risk_parity,smart_all_weather
2023-09-25,1250560.7805614634,2064868.2426035986,1911226.7262594884,1808642.527333893,1748016.4225047564
2023-09-26,1243078.5044576167,2056593.9762084677,1905203.7433380599,1803352.2468329654,1742594.5511193024
2023-09-27,1246641.528355648,2051501.5099259964,1897497.4604179738,1796948.8663335696,1736020.979736097
2023-09-28,1241653.352255557,2052347.1437561943,1894031.7774992294,1794637.9858357066,1732785.8083551405
2023-10-09,1238090.3761573446,2055870.777699069,1893316.5945818275,1793591.805339376,1731775.7369764328
2023-10-10,1228470.3000610103,2057855.6117546302,1887599.5116657682,1790422.5248445782,1728808.3655999745
2023-10-11,1231320.7239665543,2059801.1459228871,1888057.4287510514,1791444.6443513136,1730292.3942257655
2023-10-12,1244147.547873977,2070970.2802038472,1898281.4458376772,1800114.7638595812,1739440.0228538061
2023-10-13,1231677.0717832786,2063772.7145975207,1894592.6629256457,1796447.1833693823,1735514.9514840962
2023-10-16,1216356.195694459,2059091.9491039158,1895258.7800149568,1796131.5028807165,1735374.6801166367
2023-10-17,1220631.8196075184,2063774.2837230414,1898770.0971056113,1799516.322393584,1739060.008751427
2023-10-18,1210655.443522457,2056647.7184549067,1895749.7141976089,1797470.0419079848,1737192.5373884677
2023-10-19,1183220.3674392751,2035087.8532995202,1881020.4312909495,1786478.961423919,1726158.5660277584
2023-10-20,1176806.9913579728,2023787.788256891,1877324.4483856335,1784050.5809413875,1723550.8946693004
2023-10-23,1163267.61527855,2013672.0233270277,1868230.1654816605,1775169.4004603892,1714400.3233130928
2023-10-24,1165049.139201007,2017725.4579099393,1871442.2263790313,1777743.732520925,1716835.5450991362
2023-10-25,1172175.1631253439,2022349.977992943,1875030.441147215,1781094.7895950174,1719741.308730924
2023-10-26,1176807.087051561,2011690.9980775244,1873723.555916559,1779165.646822906,1717955.472391287
2023-10-27,1196047.3109796583,2018717.7181636847,1880213.170687064,1786074.204204604,1723821.5360802296
2023-10-30,1201748.1349096359,2015761.2382514232,1878430.3854587292,1786249.6617401221,1724050.5997977515
2023-10-31,1198897.758841494,2016771.8583407402,1879789.6002315558,1786293.319429473,1724269.7635438566
2023-11-01,1198185.1827752332,2023719.078431636,1881771.1150055432,1788100.677272669,1726013.3273185468
2023-11-02,1192128.1067108528,2033531.198524111,1886962.6297806913,1792186.1352697222,1730189.1911218239
2023-11-03,1202104.5306483535,2041407.5186181646,1890789.744557001,1798111.1934206444,1735442.0549536906
2023-11-06,1219206.9545877355,2048373.3387137975,1893459.6593344714,1803106.7517254474,1739533.1188141492
2023-11-07,1215287.6785289985,2047121.6588110093,1891528.2741131033,1801022.110184144,1737601.3827032016
2023-11-08,1211368.4024721428,2049912.878909801,1891224.8888928967,1800850.768796746,1737481.6466208503
2023-11-09,1212437.326417169,2056817.8990101716,1894072.9036738514,1802224.0275632653,1738653.4105670971
2023-11-10,1202817.2503640768,2047839.019112122,1890406.7184559677,1798000.886483714,1735067.2745419447
2023-11-13,1201035.7743128666,2059844.3392156519,1895479.0332392454,1803709.3455581046,1740433.0385453955
2023-11-14,1201035.7982635382,2060748.4593207617,1896542.1480236852,1806057.5047864488,1742628.7025774512
2023-11-15,1209943.3222160921,2074064.2794274515,1905370.5628092869,1814864.4641687588,1750708.9666381148
2023-11-16,1197116.5461705283,2070472.2995357215,1901428.3775960503,1811419.023705047,1747752.3307273875
2023-11-17,1195335.070126847,2069255.9196455718,1900944.6923839757,1810024.6833953252,1746611.2948452726
2023-11-20,1199254.394085048,2062498.3397570024,1895243.0071730632,1806013.8432396057,1742364.7589917716
2023-11-21,1201035.9180451322,2069368.9257900133,1898936.3079833132,1807520.3851979,1743536.692006887
2023-11-22,1187140.242007099,2061318.211261607,1891651.6780941188,1800906.0576408107,1736863.2970121196
2023-11-23,1193909.9659709488,2067044.4968263605,1895439.8482497272,1804670.4302230086,1740640.4020177457
2023-11-24,1185002.489936682,2066975.682484282,1895321.8184501408,1803157.7029445053,1739086.9070237651
2023-11-27,1176451.3139042985,2061763.868235378,1894247.888695364,1802240.0758053109,1737912.212030178
2023-11-28,1177876.5378737985,2062357.8540796563,1895184.7589853993,1802828.4488054363,1738650.1170369838
2023-11-29,1168256.461845182,2057405.1400171241,1892813.429320251,1798149.5219448933,1734193.4220441836
2023-11-30,1169681.6858184496,2058958.8260477888,1894349.2996999226,1799419.0952236922,1735251.6270517767
2023-12-01,1164693.5097936008,2060033.5121716575,1895205.6701244174,1800537.2686418444,1736441.5320597636
2023-12-04,1156142.3337706365,2060127.598388738,1897591.1405937392,1800447.0421993602,1736316.9370681439
2023-12-05,1132626.557749556,2043514.384699037,1881284.211107891,1787138.115896251,1723349.5420769176
2023-12-06,1134408.08173036,2050278.8711025624,1884260.4816668767,1790811.9897325276,1727139.247086085
2023-12-07,1131201.4057130485,2043841.0575993208,1881559.9522706997,1788273.7637082008,1724470.552095646
2023-12-08,1133695.529697622,2052060.9441893203,1886313.5229193638,1792072.9378232823,1728481.2571056008
2023-12-11,1142246.75368408,2063296.8308725678,1892383.0936128718,1796973.2120777825,1733798.6621159492
2023-12-12,1145097.1776724232,2070788.8176490709,1895677.864351228,1800584.386471712,1737458.4671266912
2023-12-13,1124431.8016626511,2069328.2045188367,1891277.7351344358,1796988.8610050823,1734209.2721378272
2023-12-14,1118731.0256547646,2075024.7914818723,1897517.8059624983,1801001.7356779042,1738004.2771493571
2023-12-15,1116236.9496487635,2068706.9785381858,1893249.8768354198,1799416.810490189,1736025.8821612808
2023-12-18,1111248.7736446478,2071596.5656877838,1893281.247753203,1797930.585441947,1734711.8871735982
2023-12-19,1111961.397642418,2074236.8349706738,1894901.2013558515,1798624.3114131894,1735593.2281663094
2023-12-20,1100916.121642074,2073697.8309530248,1893778.9757195658,1797033.8183452778,1734417.6368285834
2023-12-21,1111961.4456436161,2066520.4270843714,1891017.6501048412,1794709.8252779117,1731701.0454915382
2023-12-22,1114099.2696470444,2071058.9233647254,1895030.024511679,1795930.73221109,1733304.1541551738
2023-12-25,1117305.9936523587,2073243.1197940984,1897083.4989400813,1797718.1391448132,1735007.66281949
2023-12-26,1110180.0176595596,2072912.6163725024,1896191.9733900495,1796526.4460790812,1734235.6714844876
2023-12-27,1113743.0416686472,2077760.3130999487,1900710.747861585,1801661.653013894,1738964.4801501657
2023-12-28,1143672.2656796216,2083397.1099764493,1906602.6223546902,1809051.5599492523,1745290.9888165249
2023-12-29,1147235.2896924827,2085755.0070020156,1908457.3968693663,1810798.666885155,1746863.497483565
2024-01-02,1130845.5137072308,2085099.2041766602,1908979.0714056152,1810044.7738216033,1746426.6061512865
2024-01-03,1127282.5377238663,2081394.7015003935,1908741.3459634383,1808832.0807585963,1744968.014819689
2024-01-04,1116593.561742389,2079185.2989732283,1907260.1205428378,1807565.0876961348,1743717.2234887728
2024-01-05,1110536.4857627996,2075859.9965951757,1906727.8951438149,1805221.8946342182,1741566.9321585377
2024-01-08,1093790.4097850975,2068687.1943662474,1898750.5697663713,1796037.4015728468,1733436.240828984
2024-01-09,1096640.8338092833,2085326.3922864557,1907987.7444105092,1803434.3085120209,1740966.2495001114
2024-01-10,1090940.057835357,2081653.7903558116,1903597.91907623,1799745.11545174,1737607.4581719209
2024-01-11,1097709.7818633185,2086575.9885743274,1905270.9937635353,1804234.2223920047,1741880.0668444112
2024-01-12,1093790.5058931685,2084594.8869420146,1905480.668472427,1802947.1293328148,1740679.7755175831
2024-01-15,1092365.329924907,2089197.385458885,1909697.1432029067,1805098.8362741703,1742993.884191437
2024-01-16,1100203.953958534,2087356.78412495,1910377.9179549757,1803160.0432160713,1741010.092865972
2024-01-17,1073481.4779940497,2074487.3829402216,1896512.4927286366,1788806.296678518,1727741.871181189
2024-01-18,1089515.002031454,2076797.7819047116,1897232.2675238904,1789686.9300139893,1728056.9771415375
2024-01-19,1092009.1260707472,2085860.7810184315,1902819.6423407386,1792756.2633520802,1731287.0831259296
2024-01-22,1067424.4501119298,2086044.6802813932,1895046.4171791833,1783399.2966927912,1722974.0891343679
2024-01-23,1075263.0741550014,2088342.879693608,1898282.7920392265,1788970.330036122,1728012.5951668536
2024-01-24,1093434.3981999627,2106498.4792550886,1912134.9669208697,1800648.4633820734,1739255.8012233886
2024-01-25,1113387.2222468136,2118326.478965846,1923276.9418241142,1812857.2967306452,1750425.5073039755
2024-01-26,1111249.446295554,2118263.178825892,1926739.516748962,1811964.5300818377,1750201.7134086154
2024-01-29,1100560.4703461847,2121536.7788352384,1928386.4916954148,1811771.9634356508,1750615.1195373107
2024-01-30,1080607.694398705,2123150.278993897,1926545.966663474,1809393.7967920855,1748914.125690063
2024-01-31,1073125.4184531155,2113167.479301879,1921714.4416531418,1801653.930151141,1742019.6318668742
2024-02-01,1071700.2425094165,2102631.179759197,1915617.1166644196,1797044.9635128186,1737416.2380677466
2024-02-02,1061011.2665676076,2113948.580365862,1920503.2916973091,1799074.7968771174,1740166.9442926815
2024-02-05,1068137.2906276896,2120558.781121887,1923031.7667518123,1798549.4302440386,1739726.4505416811
2024-02-06,1104836.2146896624,2135055.4820272815,1935437.24182793,1816952.1636135813,1755869.5568147474
2024-02-07,1115168.938753526,2140850.283082059,1942192.6169256654,1827424.196985747,1765361.5631118822
2024-02-08,1123007.5628192804,2160704.0842862315,1954273.6920450185,1837321.1303605349,1775143.869433087
2024-02-19,1132627.6868869264,2168080.7856398094,1961500.5671859921,1841825.5637379456,1779645.975778364
2024-02-20,1136903.3109564637,2173074.487142805,1966754.442348588,1844358.7971179795,1782326.7821477156
2024-02-21,1154005.7350278925,2170452.0887952303,1967605.9175328072,1846077.0305006362,1783419.5885411429
2024-02-22,1163269.5591012128,2190549.915717097,1980844.9665786522,1854864.8484459168,1792728.7237186485
2024-02-23,1164338.483176425,2198895.648892926,1983708.9090897404,1859707.9906779649,1797605.8554884365
2024-02-26,1151868.0072535293,2181882.8821185143,1972279.6517063302,1853861.3329526244,1791043.4873078722
2024-02-27,1166476.3313325257,2188851.115393864,1977989.694428429,1858406.6752698985,1795818.3191769589
2024-02-28,1153649.555413414,2189551.34871898,1976305.7372560462,1856744.717629791,1793980.4510957017
2024-02-29,1173246.0794961948,2193104.582093865,1981669.1801891888,1860396.4600323045,1797772.5830641035
2024-03-01,1182866.2035808682,2201785.7155185244,1987555.4232278662,1864908.9024774428,1802289.8150821687
2024-03-04,1181797.3276674345,2211809.948992961,1996987.6663720857,1871390.4449652086,1808447.8471499006
2024-03-05,1192130.0517558935,2213703.3825171795,2004368.1096218566,1873796.4874956063,1810371.5792673037
2024-03-06,1187141.8758462453,2210442.5160911838,2004920.4529771863,1876118.2300686387,1812435.3114343816
2024-03-07,1180372.1999384903,2208292.3497149767,2008296.1964380837,1877732.972684309,1813523.5436511384
2024-03-08,1183935.2240326288,2221158.5833885632,2014974.240004557,1884323.8153426207,1820469.375917578
2024-03-11,1201037.6481286606,2215316.917111947,2013853.083676614,1884466.1580435773,1820500.0082337041
2024-03-12,1202819.1722265861,2206731.150885132,2004902.827454264,1881484.400787182,1817763.440599521
2024-03-13,1195336.8963264052,2203380.0847081216,2000795.2713375143,1879384.4435734383,1815617.3730150321
2024-03-14,1190705.0204281183,2201320.5185809205,1999973.9153263737,1878066.7864023491,1814235.9054802414
2024-03-15,1193911.7445317253,2198286.852503532,2000376.9594208503,1878407.2292739183,1814189.3379951532
2024-03-18,1204957.0686372262,2201296.586475961,2000179.1036209525,1879668.872188149,1815745.9705597712
2024-03-19,1196762.1927446222,2196331.32049821,1997743.2479266888,1877137.5151450445,1812877.6031740992
2024-03-20,1197831.1168539121,2201495.9545702836,2001077.092338067,1880498.5581446083,1816309.035838141
2024-03-21,1197118.5409650968,2214647.159332186,2013369.387695096,1892269.2346668437,1827556.4190119007
2024-03-22,1186073.265078176,2214811.759655079,2010508.3612148939,1888585.894853807,1823468.0418933618
2024-03-25,1179303.5891931504,2210421.860025148,2008608.6347797622,1885698.4550926515,1820511.0648237723
2024-03-26,1183222.91331002,2212463.9604423973,2009672.4083897038,1888003.8153833803,1822931.2878031356
2024-03-27,1169683.5374287846,2211428.660906831,2009022.7820447225,1886976.9757259982,1821835.7108314554
2024-03-28,1175740.6615494445,2215860.161418451,2013684.155744822,1892767.236120509,1828114.3339087362
2024-03-29,1181441.4856720003,2218039.961977263,2022841.0294900057,1900321.796566917,1836228.1570349813
2024-04-01,1202106.9097964517,2223347.3625832694,2029268.403280277,1905366.257065226,1841707.580210195
2024-04-02,1197831.3339227985,2222642.5632364745,2029938.4771156397,1905844.0176154405,1842034.6034343806
2024-04-03,1192843.1580510417,2215756.0639368817,2032984.8509960973,1906288.178217564,1842668.2267075423
2024-04-08,1182510.4821811805,2215849.064684496,2040213.5249216529,1912958.2388716012,1849874.6500296842
2024-04-09,1180372.706313216,2215928.365479319,2040436.1988923107,1915442.6995775558,1852494.2734008096
2024-04-10,1171108.930447148,2215405.966321355,2040813.7729080736,1916901.3603354315,1853853.6968209224
2024-04-11,1170040.054582976,2212880.667210609,2039370.846968946,1913839.0211452332,1850360.3202900267
2024-04-12,1160063.6787207013,2218019.768147084,2050047.2210749309,1923712.9820069645,1861041.9438081265
2024-04-15,1186073.6028603232,2226428.9691307824,2055496.2952260314,1921469.3429206295,1858141.1673752253
2024-04-16,1174672.0270018422,2207554.57016171,2048110.769422252,1912474.3038862324,1849258.990991327
2024-04-17,1191061.8511452584,2214712.5712398696,2055936.5436635956,1916901.7649037773,1853810.8146564357
2024-04-18,1193199.6752905715,2215577.8723652647,2056444.9179500658,1917669.3259732681,1854379.638370555
2024-04-19,1183223.2994377825,2205807.7735378994,2053758.9922816665,1914455.7870947095,1851189.662133689
2024-04-22,1180729.2235868913,2195532.757477777,2038380.594578401,1907975.8398481046,1843941.276025841
2024-04-23,1171821.7477378973,2192107.869670741,2026389.391974168,1904385.1523009974,1839785.5936845616
2024-04-24,1176809.9718908016,2206342.981958965,2035767.0894011643,1912994.8648255952,1847198.5114075376
2024-04-25,1180372.9960456036,2199400.5943424567,2034239.1868593928,1910911.7774219038,1845840.2291947743
2024-04-26,1198188.0202023042,2206869.0068212235,2040105.984348855,1917605.5900899288,1851717.9470462766
2024-04-29,1213508.9443609028,2207368.319395273,2036818.581869554,1915217.1028296757,1848787.26496205
2024-04-30,1207095.5685214002,2210543.232064612,2038909.2794214922,1917722.7156411503,1851275.9829420992
2024-05-06,1224910.5926837958,2219774.244829249,2045166.877004672,1926393.728524358,1859319.600986429
2024-05-07,1225623.2168480908,2227902.6576891914,2050392.774619096,1930530.0414793042,1863026.3190950453
2024-05-08,1215290.5410142844,2229425.870644446,2050622.0722647666,1929085.5545059957,1861694.9372679524
2024-05-09,1227761.0651823771,2231596.9836950204,2052751.2699416857,1931458.9676044367,1863897.8555051554
2024-05-10,1228473.6893523694,2239341.896840922,2064109.0676498564,1940542.080774634,1872639.7738066597
2024-05-13,1227404.8135242607,2243262.8100821595,2064665.0653892811,1942449.9940165924,1874250.5921724702
2024-05-14,1225267.0376980517,2241739.923418739,2062808.463159962,1941878.8073303178,1873661.510602592
2024-05-15,1216003.261873742,2244998.1368506686,2065470.560961902,1943321.8207158162,1874911.9290970298
2024-05-16,1220278.8860513326,2257144.0503779557,2074529.358795103,1950843.6341730927,1881681.6476557893
2024-05-17,1234887.2102308231,2260949.4640006074,2078821.8566595677,1953602.8477021533,1884368.0662788749
2024-05-20,1237737.6344122137,2265719.177718632,2091439.4545552984,1961384.4613030038,1892473.184966292
2024-05-21,1233462.0585955048,2267847.6915320368,2088593.5524822979,1956735.774975649,1887868.4037180454
2024-05-22,1236312.4827806961,2272049.4054408283,2091731.0504405685,1959148.6887200954,1890065.4225341408
2024-05-23,1223129.4069677882,2268246.670045015,2079378.5979901126,1951028.4718163484,1881440.3425745824
2024-05-24,1208521.131156781,2252052.8015813665,2067252.7714922798,1940332.6721441904,1869744.5493833842
2024-05-27,1219210.1553476744,2268297.9331830633,2079830.845165252,1949503.2724720582,1879751.4561927211
2024-05-28,1211015.2795404692,2267732.764850112,2078088.5190090418,1948742.1727999514,1878995.4630025928
2024-05-29,1211371.6037351647,2265469.896582518,2079521.2930236633,1947839.1731278705,1877606.4698129997
2024-05-30,1206383.427931762,2253747.1283802846,2069582.5672091295,1940223.0734558157,1869207.476623942
2024-05-31,1201395.2521302607,2251696.8602434183,2069751.0415654539,1939940.3737837865,1868827.0834354195
2024-06-03,1203176.776330661,2256393.2921719234,2068337.2160926496,1941811.374111783,1870959.0902474322
2024-06-04,1212084.300532963,2260156.824165806,2074763.590790731,1946684.7744398054,1875892.0970599803
2024-06-05,1207452.424737167,2259221.656225071,2070726.6656597108,1944408.0747678536,1873648.103873064
2024-06-06,1207452.4489432732,2272589.2883497234,2081756.5406996023,1950905.7750959273,1880845.3106866826
2024-06-07,1199257.5731512816,2275648.6205397677,2083650.1159104193,1951466.6754240273,1881379.017500837
2024-06-11,1190350.0973611923,2268348.7527952096,2067228.9912921754,1944638.9757521527,1874529.6243155268
2024-06-12,1188924.9215730056,2276289.485116055,2074356.7668448833,1947534.7760803038,1877598.231130752
2024-06-13,1184293.0457867214,2282044.6175023075,2075144.742568557,1949762.1764084809,1880401.0379465127
2024-06-14,1191419.0700023402,2283368.3499539737,2077098.01846321,1951089.9767366836,1881724.9447628094
2024-06-17,1187856.094219862,2277568.6824710574,2072552.1945288554,1948604.377064912,1879062.7515796416
2024-06-18,1191775.4184392868,2286121.6150535652,2077705.3707655068,1952944.4773931664,1883830.8583970095
2024-06-19,1188212.442660615,2286179.9477015007,2078547.647173178,1955487.777721447,1886813.065214913
2024-06-20,1180017.5668838467,2291031.88041487,2082957.6237518813,1957319.0780497529,1888683.9720333524
2024-06-21,1177879.7911089817,2283736.8684736784,2080826.2952616315,1953663.5629580847,1884431.3990723277
2024-06-24,1171822.7153360206,2275455.0080196178,2069399.1145144925,1945288.5825071074,1876789.7562165793
2024-06-25,1164340.4395649633,2271021.7477022596,2067893.0338631684,1943596.1020576663,1875183.4133967555
2024-06-26,1171822.7637958103,2285842.8875216143,2074635.4533076668,1951997.4216097617,1883362.1706128593
2024-06-27,1165053.0880285613,2287281.127477693,2073199.7728479954,1948643.0411633933,1880583.527864893
2024-06-28,1167547.2122632165,2300204.767570506,2084066.092484161,1956091.7607185615,1887970.9851528604
2024-07-01,1172535.4364997766,2306955.2078000633,2090848.312216172,1959568.3802752665,1890877.5424767635
2024-07-02,1170753.960738241,2308453.248166377,2092185.3320440354,1960045.5998335087,1891522.8998366054
2024-07-03,1168616.1849786101,2318055.4886694574,2097690.6519677592,1966136.1193932877,1897988.4572323891
2024-07-04,1163271.7092208844,2312536.529309315,2094899.2719873502,1963181.8389546038,1895403.4146641167
2024-07-05,1157214.6334650633,2315417.8700859607,2095071.2921028167,1963502.4585174571,1896035.672131792
2024-07-08,1148663.4577111478,2316349.6109994054,2093104.6123141658,1959249.5780818476,1892584.3296354173
2024-07-09,1161846.581959138,2327601.652049659,2100661.3326214054,1966715.7976477758,1899448.0871749956
2024-07-10,1158996.206209033,2312887.193236734,2092285.353024542,1960980.8172152417,1893924.6447505292
2024-07-11,1175386.030460834,2322076.334560639,2099487.6735235844,1969075.636784245,1901349.0023620217
2024-07-12,1178949.054714541,2303128.376021386,2093082.2941185397,1964340.9563547862,1895963.1600094752
2024-07-15,1181443.178970154,2328619.5176189863,2106958.3148094155,1972719.5759268655,1904787.3176928933
2024-07-16,1190350.703227673,2329681.9593534493,2111483.035596219,1974017.5955004827,1905886.6754122782
2024-07-17,1192132.2274870982,2330074.401224787,2115313.756478958,1974858.9150756379,1906771.233167633
2024-07-18,1199614.55174843,2321412.643233009,2112270.9774576398,1971763.334652332,1903193.6909589604
2024-07-19,1207809.4760116679,2307642.779698127,2097777.7915322725,1961684.795390564,1892993.1422662637
2024-07-22,1197476.8002768129,2297024.9286267455,2090523.3652801912,1959137.4962467777,1890271.7509060705
2024-07-23,1172535.8245438647,2296267.3776142187,2084659.1391674997,1953526.4971030587,1885310.559546556
2024-07-24,1164697.2488128236,2284816.226660551,2082529.1131942088,1948130.9979594068,1880313.2681877206
2024-07-25,1157571.2730836899,2261733.8757657474,2062591.38736033,1934273.1988158224,1865776.1768295642
2024-07-26,1162915.797356463,2264806.8249298115,2065212.4616658739,1938542.2996723051,1869972.1854720868
2024-07-29,1155789.8216311438,2278359.074152749,2073099.7361108514,1944377.8005288555,1876237.8941152887
2024-07-30,1147594.9459077325,2268617.4234345644,2067228.8106952736,1939105.6013854728,1871069.7027591702
2024-07-31,1175030.0701862287,2280378.0727752615,2080455.3854191513,1952724.6022421573,1883778.4114037303
2024-08-01,1166122.5944666327,2291860.3221748457,2087842.8602824956,1956815.8030989098,1888293.5200489701
2024-08-02,1153295.8187489451,2262431.671633322,2074340.0352853178,1943328.503955729,1874778.6286948896
2024-08-05,1139400.1430331655,2206306.5211506938,2037049.310427628,1914266.5048126157,1844998.337341488
2024-08-06,1139400.1673192943,2217524.2707269667,2038760.5857094377,1917892.0056695698,1848589.545988766
2024-08-07,1136906.0916073315,2221211.6203621444,2042749.6611307582,1921710.206526591,1852340.7546367238
2024-08-08,1138331.3158972776,2215308.9700562325,2040305.0366915998,1919531.2073836797,1850022.263285361
2024-08-09,1134055.7401891325,2226194.219809236,2046194.6123919736,1923237.1082408363,1854369.371934678
2024-08-12,1132630.5644828964,2231695.669621158,2049997.388231891,1923160.2090980595,1854813.5805846744
2024-08-13,1134412.0887785691,2243086.219492004,2058801.7642113627,1931011.3099553504,1862703.1892353508
2024-08-14,1125860.9130761514,2254709.469421779,2061956.2403303997,1932511.4108127088,1864643.097886707
2024-08-15,1139400.3373756432,2267729.9194104862,2070085.1165890126,1938428.311670134,1870457.0065387432
2024-08-16,1140112.9616770444,2284119.617518132,2078433.7408272128,1946414.841167627,1878494.329991459
2024-08-19,1143319.6859803556,2276958.6396490284,2080911.3758236344,1948958.2305421326,1880785.697130177
2024-08-20,1137618.9102855762,2281252.061781664,2080001.6108306649,1945325.020057256,1877749.1643527562
2024-08-21,1132274.434592707,2275162.683916039,2075501.9458483048,1940855.0097130088,1873741.6316592032
2024-08-22,1129067.758901748,2277624.706052153,2076405.7808765552,1942479.699509401,1875512.7990495237
2024-08-23,1134055.9832126994,2275757.628190007,2075669.0159154166,1943559.6894464449,1876547.7665237256
2024-08-26,1134412.3075255612,2277116.5503296,2077342.6509648901,1945648.7795241503,1878411.0340818146
2024-08-27,1128355.2318403337,2271268.7724709334,2073742.2860249765,1942789.6697425293,1875854.101723798
2024-08-28,1121229.2561570168,2271199.2946140068,2071775.7210956765,1940627.360101592,1874196.0694496813
2024-08-29,1117666.280475611,2250808.61675882,2058949.2561769912,1935168.8506013502,1869080.4372594724
2024-08-30,1133699.8047961162,2259414.4389053737,2064734.991268921,1942161.0412418148,1874833.8051531771
2024-09-02,1112321.8291185328,2263465.361053668,2063720.7263714673,1938291.832022997,1872335.2731308022
2024-09-03,1116597.4534428604,2263123.0832037027,2063728.5614846305,1940434.1229449075,1874315.2411923541
2024-09-04,1109115.1777691,2229789.205355478,2045462.4966084117,1929695.2140075571,1864667.10933784
2024-09-05,1111609.3020972512,2234031.8275089934,2050318.7317428112,1932388.0052109575,1867271.5775672654
2024-09-06,1101632.9264273138,2229638.349664251,2046552.1668878305,1928197.9965551195,1863782.5458806378
2024-09-09,1087024.6507592886,2214998.6718212487,2032675.20204347,1919211.1880400542,1855950.6142779635
2024-09-10,1087024.6750931756,2215854.293979988,2035864.637209731,1922268.979665773,1858797.9827592494
2024-09-11,1084530.5994289748,2211810.316140468,2032274.172386614,1920363.671432286,1857394.9513245015
2024-09-12,1080611.3237666865,2226228.43830269,2037596.0075741191,1922744.563339605,1859362.519973727
2024-09-13,1075266.8481063105,2229871.2931066537,2043186.3485322485,1925259.2143077413,1862094.990246932
2024-09-18,1078829.8724478476,2232521.093978405,2046638.961738333,1929448.9532051054,1865780.4049651255
2024-09-19,1088449.9967912973,2241898.094850225,2050936.474945455,1934754.1921448186,1870432.5196844751
2024-09-20,1091656.7211366605,2245243.395722113,2056732.2881536148,1938064.7311268845,1873627.5344049819
2024-09-23,1094863.4454839365,2252540.79659407,2064868.9013628126,1943168.0701513062,1878159.2491266453
2024-09-24,1146170.6698331258,2280418.197466095,2090702.5145730483,1967289.6092180868,1898540.2638494652
2024-09-25,1162916.7941842284,2288504.1983381887,2102591.8277843227,1977462.8483272304,1907684.3785734428
2024-09-26,1222062.618537245,2323587.4992103507,2132756.4409966343,2004125.7874787396,1930458.7932985767
2024-09-27,1303655.3428921753,2331286.0000825813,2143127.654209985,2022449.4266726181,1945207.0080248683
2024-09-30,1433348.5672490196,2393813.600954881,2200225.767424374,2069818.9659088692,1984574.922752317
2024-10-08,1497126.2916077776,2409843.201827249,2217107.280639801,2088037.9051874958,2000103.6374809232
2024-10-09,1358169.3159684504,2346804.6026996854,2151911.293856267,2036758.2445085018,1957048.9522106869
2024-10-10,1380972.5403310372,2380900.6035721903,2180137.9070737716,2057018.2838718903,1975308.7669416077
2024-10-11,1342135.8646955388,2366042.7044447637,2169181.920292314,2041383.7232776647,1962007.7816736866
2024-10-14,1364582.7890619547,2387809.305317406,2190039.7335118963,2060018.5627258283,1978295.796406923
2024-10-15,1325746.1134302858,2382821.5061901165,2178062.146732517,2044577.4022163844,1965194.4111413176
2024-10-16,1316838.6378005317,2378409.5070628966,2182023.259954177,2047659.041749336,1967932.0258768694
2024-10-17,1301517.762172693,2374456.507935744,2177252.1731768753,2043016.381324687,1964373.1406135794
2024-10-18,1356031.686546769,2387799.0088086603,2193916.4864006136,2061297.8209424408,1979985.8553514476
2024-10-21,1356031.710922761,2384016.2096816455,2195186.7996253907,2061535.3606025998,1980164.4700904745
2024-10-22,1364582.9353006682,2383510.030474699,2195809.831291207,2059750.4964651687,1979156.044910659
2024-10-23,1369927.4596804914,2384330.5889042597,2198516.020496679,2061997.3329833131,1981785.8896820457
2024-10-24,1354250.2840622303,2372969.6474405723,2187138.7097877455,2055190.9695043277,1974544.9344805263
2024-10-25,1364583.0084458853,2376843.7060836456,2190195.0991644147,2057365.5060282124,1977001.679306103
2024-10-28,1366720.8328314566,2388165.5648334874,2198005.588626692,2063084.642554967,1982905.7241587776
2024-10-29,1354962.9572189443,2378615.0236901063,2192883.178174585,2062735.7790845921,1982165.8690385525
2024-10-30,1339998.381608348,2376717.6826535114,2192345.9678081004,2064557.7156170881,1983660.2139454298
2024-10-31,1339998.4059996689,2364092.4417237104,2183368.357527244,2060077.0521524549,1979371.0588794115
2024-11-01,1342848.8303929062,2361350.2009007116,2181828.647332023,2058139.0886906928,1977275.6038404999
2024-11-04,1361732.754788061,2367323.960184524,2185366.7372224443,2059229.725231802,1978656.6488286972
2024-11-05,1399144.2791851324,2379094.8195751556,2196913.827198515,2066005.561775783,1986416.193844005
2024-11-06,1389880.5035841211,2397790.879072615,2202482.217260241,2071173.8983226358,1991089.338886426
2024-11-07,1438693.627985027,2428296.93867691,2219395.10740763,2078280.5348723605,1998884.3839559623
2024-11-08,1419453.452387851,2425854.29838805,2216375.9976406875,2079155.8714249574,1999365.8290526157
2024-11-11,1426935.7767925921,2430783.5582060423,2218278.787959421,2081246.3079804268,2001468.7741763883
2024-11-12,1410546.0011992515,2429988.7181308954,2210101.878363837,2076027.9445387688,1995427.2193272829
2024-11-13,1419809.8256078286,2429557.178162619,2211502.1688539432,2074304.081099984,1993755.8645053008
2024-11-14,1394512.550018324,2424906.83830122,2198568.8594297445,2065503.9176640722,1984024.3097104444
2024-11-15,1369927.8744307377,2408945.098546708,2188798.4500912493,2060016.7542310338,1978010.6549427162
2024-11-18,1363870.79884507,2412372.05889909,2196205.540838463,2063317.9908008687,1981403.200202118
